Date,estimate,change,upper,lower
2019-05-23,61.21236150611482,0.0038062415557078566,64.08233722621922,58.248324858353236
2019-05-24,61.35111105685362,0.13874955073880102,64.18343208193346,58.44629726968235
2019-05-26,61.95021419192843,0.599103135074813,64.73023668934894,59.123118983991
2019-05-27,62.145804438823184,0.1955902468947528,64.98431537122852,59.361715192300274
2019-05-28,62.17906449942595,0.033260060602763986,64.95907054388518,59.171997775298266
2019-05-30,62.32674808846645,0.15193155395436264,65.19552279414697,59.407505245283566
2019-05-31,62.71787033069614,0.3911222422296845,65.50144038383156,59.70038131926781
2019-06-02,63.60237562920739,0.8845052985112503,66.42137260970304,60.870062985588476
2019-06-03,63.68841218558771,0.08603655638032137,66.36726544850477,60.77467739912651
2019-06-06,63.47057590823924,0.07202452476943222,66.42960197738877,60.83953100496463
2019-06-07,63.77673400987357,0.3061581016343311,66.57112996443104,61.007162172902916
2019-06-09,64.35204353014598,0.5753095202724055,67.17934875446781,61.35199173392196
2019-06-13,64.30308495498144,0.09375275877380318,66.99612972726628,61.45541661026059
2019-06-14,64.44201246837841,0.13892751339696474,67.37685934744432,61.542695488730274
2019-06-20,64.09147621831629,0.005931693770861557,66.82434363289042,61.23326041079125
2019-06-23,64.12066784368193,0.045596739066596115,67.02436645214308,61.15921846939961
2019-06-24,64.34223235360868,0.22156450992675047,67.05262281566755,61.54902002080292
2019-06-25,64.66753117259827,0.32529881898959445,67.76466107253154,61.80049683370788
2019-06-26,64.95006727433847,0.2825361017401917,68.05535142744787,62.168129668272194
2019-06-27,65.08045071857353,0.13038344423506487,68.1145102728074,62.22523800736318
2019-06-28,65.105272821011,0.02482210243746863,67.89524243359918,62.0647619008131
2019-06-30,65.54873392437752,0.44346110336651634,68.33349688474635,62.657870263191114
2019-07-01,66.11181291560379,0.563078991226277,68.978018504416,63.059461861394524
2019-07-02,66.6924654665911,0.5806525509873097,69.52914646337086,63.733217949591314
2019-07-03,67.06180972626544,0.36934425967433526,69.643560627166,63.99395783517047
2019-07-04,67.16101673791016,0.09920701164472234,70.1414097955791,64.12809023835302
2019-07-07,67.7050734276235,0.5501291851643089,70.51695819106392,64.51734269164858
2019-07-08,68.29360526158884,0.5885318339653338,71.31493752193704,65.21956599908779
2019-07-09,68.83806690991383,0.5444616483249973,71.91615850890548,65.68672059717879
2019-07-10,69.18317146812726,0.34510455821342134,72.25735870941958,66.04611227845456
2019-07-11,69.35761078541469,0.17443931728743678,72.42823113914534,66.35196186123204
2019-07-12,69.51955254874797,0.16194176333327448,72.84944670290338,66.47348736247251
2019-07-14,70.16204741544347,0.6424948666955004,73.3478518220318,67.26421405918198
2019-07-15,70.48911684349342,0.32706942804995265,73.59895952377742,67.28806514144766
2019-07-16,70.66439149361958,0.1752746501261555,73.55584986266926,67.58900123075523
2019-07-17,70.69675976046854,0.032368266848962435,73.83826821691864,67.61092782747987
2019-07-19,70.72477210071575,0.035975299527251536,73.88219865585607,67.54481028574
2019-07-21,70.82491556560036,0.10014346488461001,74.08439989780726,67.66353235775901
2019-07-24,70.77901326485431,0.039100855700169745,73.69959909596307,67.72716549678684
2019-07-25,70.9173481004291,0.13833483557478132,74.0435387774926,67.67010055627172
2019-07-26,71.04502191440436,0.12767381397526378,74.25972720896081,68.18012454744672
2019-07-31,70.43094992752184,0.07522624683619483,73.86701383417845,67.29609460455244
2019-08-01,70.6145182902603,0.18356836273846966,74.05879089695134,67.60651804335022
2019-08-02,70.6683687189058,0.0538504286454895,73.90858014753417,67.20165001203127
2019-08-07,69.40619606504201,0.05959241187730413,73.09876209295231,66.01682487676175
2019-08-08,69.5507386760809,0.14454261103888655,73.29461939751135,66.06004074283611
2019-08-09,69.57421035057396,0.02347167449306653,73.0396805951532,66.41584518274418
2019-08-13,69.08972460265831,0.032193834161660106,72.65419859312732,65.67660210833702
2019-08-14,69.19616690992538,0.10644230726707349,72.83240429672749,65.7366928106021
2019-08-15,69.2392413261734,0.04307441624801811,72.64053643314642,65.79848021817146
2019-08-19,69.00149850823597,0.029990313716780292,72.65189116561838,65.46222271925365
2019-08-20,69.07567801519534,0.07417950695936781,72.80860230114901,65.45253717295003
2019-08-21,69.12864177381984,0.0529637586245002,72.91878475664637,65.6425734095853
2019-08-22,69.1733140949126,0.044672321092761536,72.88352247137001,65.87406239301338
2019-08-23,69.2977713061963,0.12445721128369769,73.09877826436767,65.77680999678813
2019-08-25,69.91972852055692,0.62195721436062,74.0104316840782,66.48659326379244
2019-08-26,70.21270846455721,0.2929799440002938,74.18240590522139,66.67088124875849
2019-08-27,70.33182727472203,0.11911881016482084,74.19162859654989,66.5706939963377
2019-08-29,70.36429322242866,0.04251578131957956,74.49229937856863,66.89073369327996
2019-08-30,70.62071319176853,0.25641996933987343,74.31307681232622,66.84853867793947
2019-09-01,71.52108634767592,0.9003731559073884,75.46221447843321,67.76166704365534
2019-09-02,71.73475462439949,0.21366827672356692,75.86034480917925,67.96169977076224
2019-09-06,71.5906159269298,0.19634112763411338,75.74029384913038,67.83727826177052
2019-09-08,72.282729192253,0.6921132653232007,76.34186608658882,68.57112163732583
2019-09-09,72.41027481814861,0.12754562589560692,76.86158617051765,68.42641987229167
2019-09-12,72.4307028599612,0.09220993115123122,76.81604032927984,68.59441041752808
2019-09-13,72.63427804616424,0.2035751862030395,77.0933977466421,68.73933849344941
2019-09-15,72.87610011418437,0.2418220680201273,77.07825686735188,68.58886310028046
2019-09-19,72.79517145185204,0.056477488918446284,77.03520033194039,68.53498031456478
