Date,estimate,change,upper,lower
2019-05-19,45.38959422519622,1.1259771414329762,47.7917019374979,42.99235292649892
2019-05-20,46.06664237755097,0.6770481523547502,48.312241988103715,43.671825831000255
2019-05-21,46.55967593479473,0.49303355724376274,48.897965019763404,44.23998005908497
2019-05-22,46.76530669570059,0.20563076090585497,49.23790385511365,44.3935259754411
2019-05-23,46.7747116784846,0.009404982784012361,49.140936275978326,44.38693923977592
2019-05-24,46.825471188602926,0.05075951011832558,49.176952846449545,44.501650334212286
2019-05-26,47.70604623871557,0.8805750501126468,50.189932640546175,45.275255176650475
2019-05-27,48.356879550452746,0.6508333117371734,50.84728771788243,45.94623286731608
2019-05-28,48.816604977567394,0.45972542711464826,51.2450126850096,46.53674180764075
2019-05-29,48.95955016142746,0.14294518386006416,51.36697273457569,46.71376058575681
2019-06-02,49.59677852590429,0.7087259759979716,52.11360438846288,47.087848087251565
2019-06-03,50.08600091305228,0.48922238714798993,52.566303565713696,47.82609173291057
2019-06-04,50.35660388192781,0.27060296887552937,52.70249518294946,47.81712198654843
2019-06-10,49.88935452056133,0.11321581804698866,52.3331692750857,47.62364676594675
2019-06-11,49.93969604428798,0.050341523726650905,52.335911842364666,47.516799406557226
2019-06-18,48.58034433678944,0.11064900277114731,50.88208028369527,46.10127336419285
2019-06-19,48.806411133450915,0.22606679666147755,51.19310119210787,46.347706118972916
2019-06-20,48.9518524973783,0.14544136392738238,51.39871929457603,46.49101680301324
2019-06-25,47.915327515050265,0.08194643711061644,50.382602925945484,45.365497784580626
2019-06-26,48.22192420642706,0.30659669137679657,50.60956031562653,45.89391235968068
2019-06-27,48.4982729342625,0.2763487278354404,50.98782996888131,45.99519305922638
2019-06-28,48.528792093460204,0.030519159197702095,51.103003636972986,46.12434763936703
2019-07-02,48.25210578921644,0.25887589673377676,50.7834482545,45.78054721534702
2019-07-03,48.69285209697439,0.440746307757955,51.18705223425774,46.286351774700925
2019-07-04,49.064778816005806,0.37192671903141417,51.41801474655036,46.812099068912566
2019-07-05,49.18623417042533,0.12145535441952404,51.55163984668052,46.53703802109318
2019-07-09,48.92021838635137,0.12165021433904144,51.51837928585989,46.58230494620555
2019-07-10,49.18430547750747,0.2640870911560995,51.55452981582725,46.592609263189566
2019-07-11,49.46564288129859,0.28133740379112027,52.0085509668888,47.102236301792615
2019-07-12,49.65498092143933,0.18933804014073985,52.10833243289449,47.161022558363214
2019-07-17,49.3638622802891,0.015073032002121067,51.98557035150742,46.90062629113507
2019-07-18,49.589046209967336,0.22518392967823786,52.13262380947877,47.13717571883265
2019-07-19,49.98531539644105,0.3962691864737167,52.6668642365531,47.43147178363575
2019-07-21,50.59893196232181,0.6136165658807542,53.18102207267329,47.95696995059273
2019-07-26,50.24070263793076,0.27297075107446034,52.79853555823703,47.82985170641318
2019-07-28,50.76062129154134,0.5199186536105813,53.37284255885378,48.14087058496943
2019-08-01,50.03401224362411,0.0043102520473965455,52.881001708866,47.37995831884281
2019-08-02,50.28938202565243,0.2553697820283176,53.04675207859928,47.75924479615807
2019-08-04,50.68797675417453,0.39859472852209876,53.49704201297139,47.95088382336218
2019-08-09,49.64183128087591,0.011493573644031585,52.27353820682545,47.08917338030562
2019-08-11,49.79206647886465,0.15023519798873508,52.43562929676696,47.26084978906395
2019-08-18,48.927444506266895,0.20224062467588766,51.66963907170309,46.34053119849179
2019-08-19,49.257657253887494,0.3302127476205996,52.053617304831015,46.646406679035024
2019-08-20,49.50666344735873,0.24900619347123865,52.395470139132186,46.907184433428995
2019-08-26,49.233835805163494,0.3516049416876257,52.22019486276269,46.45576570241134
2019-08-27,49.53872194494074,0.30488613977724555,52.38769247294502,46.607615711346114
2019-08-28,49.58032547779252,0.041603532851780756,52.66541399467428,46.68128764161001
2019-09-01,49.16815293945855,0.10365843062817959,52.266850817875024,46.37333235885837
2019-09-02,49.532344561900935,0.3641916224423838,52.60285407337276,46.67192189237028
2019-09-03,49.81292501452897,0.2805804526280369,52.876834323952345,46.970952613357206
2019-09-04,49.83000358547114,0.017078570942167914,52.90468576786242,46.877236364704
2019-09-09,49.19074625010949,0.1298231687186444,52.269411094525736,46.114475878447045
2019-09-10,49.33995719240895,0.14921094229946164,52.286908346878946,46.421917076307956
2019-09-11,49.402104264732266,0.06214707232331307,52.74650171427219,46.262326570042454
2019-09-17,48.81692723899535,0.1783313793377772,52.036275805352936,45.80405298764469
2019-09-18,49.18581358903107,0.3688863500357229,52.45774959495127,46.21440981374201
2019-09-19,49.58313974554255,0.3973261565114825,52.94891198824467,46.60046025937316
2019-09-20,49.805959962971976,0.22282021742942248,53.13862847872019,46.57210976850732
2019-09-24,49.430172787289024,0.09147774151644228,52.84404998969456,46.35569073838573
2019-09-25,49.812094061100964,0.3819212738119404,53.084633058168095,46.398160121705445
2019-09-26,50.28750008241954,0.4754060213185767,53.63351538999437,47.128454498979636
2019-09-27,50.591512804157716,0.3040127217381752,53.858590565863324,47.335667268183734
2019-10-01,50.47673166339174,0.16147424511141395,53.929510488156836,47.06365032786692
2019-10-02,50.886733682089165,0.41000201869742625,54.48222815131468,47.5245313130311
2019-10-03,51.332393289663734,0.44565960757456935,55.069557399748774,48.173394930306145
2019-10-04,51.57391547075083,0.24152218108709889,55.215265997187814,48.04098128857371
2019-10-09,50.98610166034831,0.06214794884591157,54.57450689398291,47.67909729231503
2019-10-10,51.10697758188643,0.1208759215381221,54.56583794895566,47.63748283325946
2019-10-11,51.161357897084486,0.05438031519805264,54.92114823595611,47.78523868312744
